Year,Country,Average_Temperature,Average_Rainfall,Item,Yield,Pesticides
1996,Brazil,25.45,1761.0,Soybeans,22493,101621.67
1996,Brazil,25.45,1761.0,Sweet potatoes,86415,101621.67
1996,Brazil,25.45,1761.0,Wheat,18334,101621.67
1996,Brazil,25.45,1761.0,Yams,91837,101621.67
1997,Brazil,21.91,1761.0,Cassava,128200,110276.11
1997,Brazil,21.91,1761.0,Maize,26228,110276.11
1997,Brazil,21.91,1761.0,Potatoes,152748,110276.11
1997,Brazil,21.91,1761.0,"Rice, paddy",27310,110276.11
1997,Brazil,21.91,1761.0,Sorghum,19757,110276.11
1997,Brazil,21.91,1761.0,Soybeans,22977,110276.11
1997,Brazil,21.91,1761.0,Sweet potatoes,98387,110276.11
1997,Brazil,21.91,1761.0,Wheat,16359,110276.11
1997,Brazil,21.91,1761.0,Yams,91773,110276.11
1997,Brazil,20.77,1761.0,Cassava,128200,110276.11
1997,Brazil,20.77,1761.0,Maize,26228,110276.11
1997,Brazil,20.77,1761.0,Potatoes,152748,110276.11
1997,Brazil,20.77,1761.0,"Rice, paddy",27310,110276.11
1997,Brazil,20.77,1761.0,Sorghum,19757,110276.11
1997,Brazil,20.77,1761.0,Soybeans,22977,110276.11
1997,Brazil,20.77,1761.0,Sweet potatoes,98387,110276.11
1997,Brazil,20.77,1761.0,Wheat,16359,110276.11
1997,Brazil,20.77,1761.0,Yams,91773,110276.11
1997,Brazil,18.36,1761.0,Cassava,128200,110276.11
1997,Brazil,18.36,1761.0,Maize,26228,110276.11
1997,Brazil,18.36,1761.0,Potatoes,152748,110276.11
1997,Brazil,18.36,1761.0,"Rice, paddy",27310,110276.11
1997,Brazil,18.36,1761.0,Sorghum,19757,110276.11
1997,Brazil,18.36,1761.0,Soybeans,22977,110276.11
1997,Brazil,18.36,1761.0,Sweet potatoes,98387,110276.11
1997,Brazil,18.36,1761.0,Wheat,16359,110276.11
1997,Brazil,18.36,1761.0,Yams,91773,110276.11
1997,Brazil,18.36,1761.0,Cassava,128200,110276.11
1997,Brazil,18.36,1761.0,Maize,26228,110276.11
1997,Brazil,18.36,1761.0,Potatoes,152748,110276.11
1997,Brazil,18.36,1761.0,"Rice, paddy",27310,110276.11
1997,Brazil,18.36,1761.0,Sorghum,19757,110276.11
1997,Brazil,18.36,1761.0,Soybeans,22977,110276.11
1997,Brazil,18.36,1761.0,Sweet potatoes,98387,110276.11
1997,Brazil,18.36,1761.0,Wheat,16359,110276.11
1997,Brazil,18.36,1761.0,Yams,91773,110276.11
1997,Brazil,27.85,1761.0,Cassava,128200,110276.11
1997,Brazil,27.85,1761.0,Maize,26228,110276.11
1997,Brazil,27.85,1761.0,Potatoes,152748,110276.11
1997,Brazil,27.85,1761.0,"Rice, paddy",27310,110276.11
1997,Brazil,27.85,1761.0,Sorghum,19757,110276.11
1997,Brazil,27.85,1761.0,Soybeans,22977,110276.11
1997,Brazil,27.85,1761.0,Sweet potatoes,98387,110276.11
1997,Brazil,27.85,1761.0,Wheat,16359,110276.11
1997,Brazil,27.85,1761.0,Yams,91773,110276.11
1997,Brazil,20.77,1761.0,Cassava,128200,110276.11
1997,Brazil,20.77,1761.0,Maize,26228,110276.11
1997,Brazil,20.77,1761.0,Potatoes,152748,110276.11
1997,Brazil,20.77,1761.0,"Rice, paddy",27310,110276.11
1997,Brazil,20.77,1761.0,Sorghum,19757,110276.11
1997,Brazil,20.77,1761.0,Soybeans,22977,110276.11
1997,Brazil,20.77,1761.0,Sweet potatoes,98387,110276.11
1997,Brazil,20.77,1761.0,Wheat,16359,110276.11
1997,Brazil,20.77,1761.0,Yams,91773,110276.11
1997,Brazil,27.57,1761.0,Cassava,128200,110276.11
1997,Brazil,27.57,1761.0,Maize,26228,110276.11
1997,Brazil,27.57,1761.0,Potatoes,152748,110276.11
1997,Brazil,27.57,1761.0,"Rice, paddy",27310,110276.11
1997,Brazil,27.57,1761.0,Sorghum,19757,110276.11
1997,Brazil,27.57,1761.0,Soybeans,22977,110276.11
1997,Brazil,27.57,1761.0,Sweet potatoes,98387,110276.11
1997,Brazil,27.57,1761.0,Wheat,16359,110276.11
1997,Brazil,27.57,1761.0,Yams,91773,110276.11
1997,Brazil,19.12,1761.0,Cassava,128200,110276.11
1997,Brazil,19.12,1761.0,Maize,26228,110276.11
1997,Brazil,19.12,1761.0,Potatoes,152748,110276.11
1997,Brazil,19.12,1761.0,"Rice, paddy",27310,110276.11
1997,Brazil,19.12,1761.0,Sorghum,19757,110276.11
1997,Brazil,19.12,1761.0,Soybeans,22977,110276.11
1997,Brazil,19.12,1761.0,Sweet potatoes,98387,110276.11
1997,Brazil,19.12,1761.0,Wheat,16359,110276.11
1997,Brazil,19.12,1761.0,Yams,91773,110276.11
1997,Brazil,25.96,1761.0,Cassava,128200,110276.11
1997,Brazil,25.96,1761.0,Maize,26228,110276.11
1997,Brazil,25.96,1761.0,Potatoes,152748,110276.11
1997,Brazil,25.96,1761.0,"Rice, paddy",27310,110276.11
1997,Brazil,25.96,1761.0,Sorghum,19757,110276.11
1997,Brazil,25.96,1761.0,Soybeans,22977,110276.11
1997,Brazil,25.96,1761.0,Sweet potatoes,98387,110276.11
1997,Brazil,25.96,1761.0,Wheat,16359,110276.11
1997,Brazil,25.96,1761.0,Yams,91773,110276.11
1997,Brazil,24.71,1761.0,Cassava,128200,110276.11
1997,Brazil,24.71,1761.0,Maize,26228,110276.11
1997,Brazil,24.71,1761.0,Potatoes,152748,110276.11
1997,Brazil,24.71,1761.0,"Rice, paddy",27310,110276.11
1997,Brazil,24.71,1761.0,Sorghum,19757,110276.11
1997,Brazil,24.71,1761.0,Soybeans,22977,110276.11
1997,Brazil,24.71,1761.0,Sweet potatoes,98387,110276.11
1997,Brazil,24.71,1761.0,Wheat,16359,110276.11
1997,Brazil,24.71,1761.0,Yams,91773,110276.11
1997,Brazil,25.2,1761.0,Cassava,128200,110276.11
1997,Brazil,25.2,1761.0,Maize,26228,110276.11
1997,Brazil,25.2,1761.0,Potatoes,152748,110276.11
1997,Brazil,25.2,1761.0,"Rice, paddy",27310,110276.11
1997,Brazil,25.2,1761.0,Sorghum,19757,110276.11
1997,Brazil,25.2,1761.0,Soybeans,22977,110276.11
1997,Brazil,25.2,1761.0,Sweet potatoes,98387,110276.11
1997,Brazil,25.2,1761.0,Wheat,16359,110276.11
1997,Brazil,25.2,1761.0,Yams,91773,110276.11
1998,Brazil,22.35,1761.0,Cassava,123522,118930.56
1998,Brazil,22.35,1761.0,Maize,27964,118930.56
1998,Brazil,22.35,1761.0,Potatoes,156439,118930.56
1998,Brazil,22.35,1761.0,"Rice, paddy",25198,118930.56
1998,Brazil,22.35,1761.0,Sorghum,17768,118930.56
1998,Brazil,22.35,1761.0,Soybeans,23533,118930.56
1998,Brazil,22.35,1761.0,Sweet potatoes,103928,118930.56
1998,Brazil,22.35,1761.0,Wheat,16111,118930.56
1998,Brazil,22.35,1761.0,Yams,91823,118930.56
1998,Brazil,20.71,1761.0,Cassava,123522,118930.56
1998,Brazil,20.71,1761.0,Maize,27964,118930.56
1998,Brazil,20.71,1761.0,Potatoes,156439,118930.56
1998,Brazil,20.71,1761.0,"Rice, paddy",25198,118930.56
1998,Brazil,20.71,1761.0,Sorghum,17768,118930.56
1998,Brazil,20.71,1761.0,Soybeans,23533,118930.56
1998,Brazil,20.71,1761.0,Sweet potatoes,103928,118930.56
1998,Brazil,20.71,1761.0,Wheat,16111,118930.56
1998,Brazil,20.71,1761.0,Yams,91823,118930.56
1998,Brazil,18.2,1761.0,Cassava,123522,118930.56
1998,Brazil,18.2,1761.0,Maize,27964,118930.56
1998,Brazil,18.2,1761.0,Potatoes,156439,118930.56
1998,Brazil,18.2,1761.0,"Rice, paddy",25198,118930.56
1998,Brazil,18.2,1761.0,Sorghum,17768,118930.56
1998,Brazil,18.2,1761.0,Soybeans,23533,118930.56
1998,Brazil,18.2,1761.0,Sweet potatoes,103928,118930.56
1998,Brazil,18.2,1761.0,Wheat,16111,118930.56
1998,Brazil,18.2,1761.0,Yams,91823,118930.56
1998,Brazil,18.2,1761.0,Cassava,123522,118930.56
1998,Brazil,18.2,1761.0,Maize,27964,118930.56
1998,Brazil,18.2,1761.0,Potatoes,156439,118930.56
1998,Brazil,18.2,1761.0,"Rice, paddy",25198,118930.56
1998,Brazil,18.2,1761.0,Sorghum,17768,118930.56
1998,Brazil,18.2,1761.0,Soybeans,23533,118930.56
1998,Brazil,18.2,1761.0,Sweet potatoes,103928,118930.56
1998,Brazil,18.2,1761.0,Wheat,16111,118930.56
1998,Brazil,18.2,1761.0,Yams,91823,118930.56
1998,Brazil,28.76,1761.0,Cassava,123522,118930.56
1998,Brazil,28.76,1761.0,Maize,27964,118930.56
1998,Brazil,28.76,1761.0,Potatoes,156439,118930.56
1998,Brazil,28.76,1761.0,"Rice, paddy",25198,118930.56
1998,Brazil,28.76,1761.0,Sorghum,17768,118930.56
1998,Brazil,28.76,1761.0,Soybeans,23533,118930.56
1998,Brazil,28.76,1761.0,Sweet potatoes,103928,118930.56
1998,Brazil,28.76,1761.0,Wheat,16111,118930.56
1998,Brazil,28.76,1761.0,Yams,91823,118930.56
1998,Brazil,20.71,1761.0,Cassava,123522,118930.56
1998,Brazil,20.71,1761.0,Maize,27964,118930.56
1998,Brazil,20.71,1761.0,Potatoes,156439,118930.56
1998,Brazil,20.71,1761.0,"Rice, paddy",25198,118930.56
1998,Brazil,20.71,1761.0,Sorghum,17768,118930.56
1998,Brazil,20.71,1761.0,Soybeans,23533,118930.56
1998,Brazil,20.71,1761.0,Sweet potatoes,103928,118930.56
1998,Brazil,20.71,1761.0,Wheat,16111,118930.56
1998,Brazil,20.71,1761.0,Yams,91823,118930.56
1998,Brazil,27.54,1761.0,Cassava,123522,118930.56
1998,Brazil,27.54,1761.0,Maize,27964,118930.56
1998,Brazil,27.54,1761.0,Potatoes,156439,118930.56
1998,Brazil,27.54,1761.0,"Rice, paddy",25198,118930.56
1998,Brazil,27.54,1761.0,Sorghum,17768,118930.56
1998,Brazil,27.54,1761.0,Soybeans,23533,118930.56
1998,Brazil,27.54,1761.0,Sweet potatoes,103928,118930.56
1998,Brazil,27.54,1761.0,Wheat,16111,118930.56
1998,Brazil,27.54,1761.0,Yams,91823,118930.56
1998,Brazil,18.49,1761.0,Cassava,123522,118930.56
1998,Brazil,18.49,1761.0,Maize,27964,118930.56
1998,Brazil,18.49,1761.0,Potatoes,156439,118930.56
1998,Brazil,18.49,1761.0,"Rice, paddy",25198,118930.56
1998,Brazil,18.49,1761.0,Sorghum,17768,118930.56
1998,Brazil,18.49,1761.0,Soybeans,23533,118930.56
1998,Brazil,18.49,1761.0,Sweet potatoes,103928,118930.56
1998,Brazil,18.49,1761.0,Wheat,16111,118930.56
1998,Brazil,18.49,1761.0,Yams,91823,118930.56
1998,Brazil,26.63,1761.0,Cassava,123522,118930.56
1998,Brazil,26.63,1761.0,Maize,27964,118930.56
1998,Brazil,26.63,1761.0,Potatoes,156439,118930.56
1998,Brazil,26.63,1761.0,"Rice, paddy",25198,118930.56
1998,Brazil,26.63,1761.0,Sorghum,17768,118930.56
1998,Brazil,26.63,1761.0,Soybeans,23533,118930.56
1998,Brazil,26.63,1761.0,Sweet potatoes,103928,118930.56
1998,Brazil,26.63,1761.0,Wheat,16111,118930.56
1998,Brazil,26.63,1761.0,Yams,91823,118930.56
1998,Brazil,24.78,1761.0,Cassava,123522,118930.56
1998,Brazil,24.78,1761.0,Maize,27964,118930.56
1998,Brazil,24.78,1761.0,Potatoes,156439,118930.56
1998,Brazil,24.78,1761.0,"Rice, paddy",25198,118930.56
1998,Brazil,24.78,1761.0,Sorghum,17768,118930.56
1998,Brazil,24.78,1761.0,Soybeans,23533,118930.56
1998,Brazil,24.78,1761.0,Sweet potatoes,103928,118930.56
1998,Brazil,24.78,1761.0,Wheat,16111,118930.56
1998,Brazil,24.78,1761.0,Yams,91823,118930.56
1998,Brazil,26.08,1761.0,Cassava,123522,118930.56
1998,Brazil,26.08,1761.0,Maize,27964,118930.56
1998,Brazil,26.08,1761.0,Potatoes,156439,118930.56
1998,Brazil,26.08,1761.0,"Rice, paddy",25198,118930.56
1998,Brazil,26.08,1761.0,Sorghum,17768,118930.56
1998,Brazil,26.08,1761.0,Soybeans,23533,118930.56
1998,Brazil,26.08,1761.0,Sweet potatoes,103928,118930.56
1998,Brazil,26.08,1761.0,Wheat,16111,118930.56
1998,Brazil,26.08,1761.0,Yams,91823,118930.56
1999,Brazil,21.59,1761.0,Cassava,132795,127585.0
1999,Brazil,21.59,1761.0,Maize,27765,127585.0
1999,Brazil,21.59,1761.0,Potatoes,164604,127585.0
1999,Brazil,21.59,1761.0,"Rice, paddy",30708,127585.0
1999,Brazil,21.59,1761.0,Sorghum,15711,127585.0
1999,Brazil,21.59,1761.0,Soybeans,23724,127585.0
1999,Brazil,21.59,1761.0,Sweet potatoes,109463,127585.0
1999,Brazil,21.59,1761.0,Wheat,19699,127585.0
1999,Brazil,21.59,1761.0,Yams,92000,127585.0
1999,Brazil,20.04,1761.0,Cassava,132795,127585.0
1999,Brazil,20.04,1761.0,Maize,27765,127585.0
1999,Brazil,20.04,1761.0,Potatoes,164604,127585.0
1999,Brazil,20.04,1761.0,"Rice, paddy",30708,127585.0
1999,Brazil,20.04,1761.0,Sorghum,15711,127585.0
1999,Brazil,20.04,1761.0,Soybeans,23724,127585.0
1999,Brazil,20.04,1761.0,Sweet potatoes,109463,127585.0
1999,Brazil,20.04,1761.0,Wheat,19699,127585.0
1999,Brazil,20.04,1761.0,Yams,92000,127585.0
1999,Brazil,17.66,1761.0,Cassava,132795,127585.0
1999,Brazil,17.66,1761.0,Maize,27765,127585.0
1999,Brazil,17.66,1761.0,Potatoes,164604,127585.0
1999,Brazil,17.66,1761.0,"Rice, paddy",30708,127585.0
1999,Brazil,17.66,1761.0,Sorghum,15711,127585.0
1999,Brazil,17.66,1761.0,Soybeans,23724,127585.0
1999,Brazil,17.66,1761.0,Sweet potatoes,109463,127585.0
1999,Brazil,17.66,1761.0,Wheat,19699,127585.0
1999,Brazil,17.66,1761.0,Yams,92000,127585.0
1999,Brazil,17.66,1761.0,Cassava,132795,127585.0
1999,Brazil,17.66,1761.0,Maize,27765,127585.0
1999,Brazil,17.66,1761.0,Potatoes,164604,127585.0
1999,Brazil,17.66,1761.0,"Rice, paddy",30708,127585.0
1999,Brazil,17.66,1761.0,Sorghum,15711,127585.0
1999,Brazil,17.66,1761.0,Soybeans,23724,127585.0
1999,Brazil,17.66,1761.0,Sweet potatoes,109463,127585.0
1999,Brazil,17.66,1761.0,Wheat,19699,127585.0
1999,Brazil,17.66,1761.0,Yams,92000,127585.0
1999,Brazil,27.64,1761.0,Cassava,132795,127585.0
1999,Brazil,27.64,1761.0,Maize,27765,127585.0
1999,Brazil,27.64,1761.0,Potatoes,164604,127585.0
1999,Brazil,27.64,1761.0,"Rice, paddy",30708,127585.0
1999,Brazil,27.64,1761.0,Sorghum,15711,127585.0
1999,Brazil,27.64,1761.0,Soybeans,23724,127585.0
1999,Brazil,27.64,1761.0,Sweet potatoes,109463,127585.0
1999,Brazil,27.64,1761.0,Wheat,19699,127585.0
1999,Brazil,27.64,1761.0,Yams,92000,127585.0
1999,Brazil,20.04,1761.0,Cassava,132795,127585.0
1999,Brazil,20.04,1761.0,Maize,27765,127585.0
1999,Brazil,20.04,1761.0,Potatoes,164604,127585.0
1999,Brazil,20.04,1761.0,"Rice, paddy",30708,127585.0
1999,Brazil,20.04,1761.0,Sorghum,15711,127585.0
1999,Brazil,20.04,1761.0,Soybeans,23724,127585.0
1999,Brazil,20.04,1761.0,Sweet potatoes,109463,127585.0
1999,Brazil,20.04,1761.0,Wheat,19699,127585.0
1999,Brazil,20.04,1761.0,Yams,92000,127585.0
1999,Brazil,26.66,1761.0,Cassava,132795,127585.0
1999,Brazil,26.66,1761.0,Maize,27765,127585.0
1999,Brazil,26.66,1761.0,Potatoes,164604,127585.0
1999,Brazil,26.66,1761.0,"Rice, paddy",30708,127585.0
1999,Brazil,26.66,1761.0,Sorghum,15711,127585.0
1999,Brazil,26.66,1761.0,Soybeans,23724,127585.0
1999,Brazil,26.66,1761.0,Sweet potatoes,109463,127585.0
1999,Brazil,26.66,1761.0,Wheat,19699,127585.0
1999,Brazil,26.66,1761.0,Yams,92000,127585.0
1999,Brazil,18.39,1761.0,Cassava,132795,127585.0
1999,Brazil,18.39,1761.0,Maize,27765,127585.0
1999,Brazil,18.39,1761.0,Potatoes,164604,127585.0
1999,Brazil,18.39,1761.0,"Rice, paddy",30708,127585.0
1999,Brazil,18.39,1761.0,Sorghum,15711,127585.0
1999,Brazil,18.39,1761.0,Soybeans,23724,127585.0
1999,Brazil,18.39,1761.0,Sweet potatoes,109463,127585.0
1999,Brazil,18.39,1761.0,Wheat,19699,127585.0
1999,Brazil,18.39,1761.0,Yams,92000,127585.0
1999,Brazil,25.88,1761.0,Cassava,132795,127585.0
1999,Brazil,25.88,1761.0,Maize,27765,127585.0
1999,Brazil,25.88,1761.0,Potatoes,164604,127585.0
1999,Brazil,25.88,1761.0,"Rice, paddy",30708,127585.0
1999,Brazil,25.88,1761.0,Sorghum,15711,127585.0
1999,Brazil,25.88,1761.0,Soybeans,23724,127585.0
1999,Brazil,25.88,1761.0,Sweet potatoes,109463,127585.0
1999,Brazil,25.88,1761.0,Wheat,19699,127585.0
1999,Brazil,25.88,1761.0,Yams,92000,127585.0
1999,Brazil,24.01,1761.0,Cassava,132795,127585.0
1999,Brazil,24.01,1761.0,Maize,27765,127585.0
1999,Brazil,24.01,1761.0,Potatoes,164604,127585.0
1999,Brazil,24.01,1761.0,"Rice, paddy",30708,127585.0
1999,Brazil,24.01,1761.0,Sorghum,15711,127585.0
1999,Brazil,24.01,1761.0,Soybeans,23724,127585.0
1999,Brazil,24.01,1761.0,Sweet potatoes,109463,127585.0
1999,Brazil,24.01,1761.0,Wheat,19699,127585.0
1999,Brazil,24.01,1761.0,Yams,92000,127585.0
1999,Brazil,25.32,1761.0,Cassava,132795,127585.0
1999,Brazil,25.32,1761.0,Maize,27765,127585.0
1999,Brazil,25.32,1761.0,Potatoes,164604,127585.0
1999,Brazil,25.32,1761.0,"Rice, paddy",30708,127585.0
1999,Brazil,25.32,1761.0,Sorghum,15711,127585.0
1999,Brazil,25.32,1761.0,Soybeans,23724,127585.0
1999,Brazil,25.32,1761.0,Sweet potatoes,109463,127585.0
1999,Brazil,25.32,1761.0,Wheat,19699,127585.0
1999,Brazil,25.32,1761.0,Yams,92000,127585.0
2000,Brazil,21.69,1761.0,Cassava,134815,140423.0
2000,Brazil,21.69,1761.0,Maize,27182,140423.0
2000,Brazil,21.69,1761.0,Potatoes,171813,140423.0
2000,Brazil,21.69,1761.0,"Rice, paddy",30382,140423.0
2000,Brazil,21.69,1761.0,Sorghum,15013,140423.0
2000,Brazil,21.69,1761.0,Soybeans,24033,140423.0
2000,Brazil,21.69,1761.0,Sweet potatoes,110351,140423.0
2000,Brazil,21.69,1761.0,Wheat,15156,140423.0
2000,Brazil,21.69,1761.0,Yams,91522,140423.0
2000,Brazil,20.32,1761.0,Cassava,134815,140423.0
2000,Brazil,20.32,1761.0,Maize,27182,140423.0
2000,Brazil,20.32,1761.0,Potatoes,171813,140423.0
2000,Brazil,20.32,1761.0,"Rice, paddy",30382,140423.0
2000,Brazil,20.32,1761.0,Sorghum,15013,140423.0
2000,Brazil,20.32,1761.0,Soybeans,24033,140423.0
2000,Brazil,20.32,1761.0,Sweet potatoes,110351,140423.0
2000,Brazil,20.32,1761.0,Wheat,15156,140423.0
2000,Brazil,20.32,1761.0,Yams,91522,140423.0
2000,Brazil,18.01,1761.0,Cassava,134815,140423.0
2000,Brazil,18.01,1761.0,Maize,27182,140423.0
2000,Brazil,18.01,1761.0,Potatoes,171813,140423.0
2000,Brazil,18.01,1761.0,"Rice, paddy",30382,140423.0
2000,Brazil,18.01,1761.0,Sorghum,15013,140423.0
2000,Brazil,18.01,1761.0,Soybeans,24033,140423.0
2000,Brazil,18.01,1761.0,Sweet potatoes,110351,140423.0
2000,Brazil,18.01,1761.0,Wheat,15156,140423.0
2000,Brazil,18.01,1761.0,Yams,91522,140423.0
2000,Brazil,18.01,1761.0,Cassava,134815,140423.0
2000,Brazil,18.01,1761.0,Maize,27182,140423.0
2000,Brazil,18.01,1761.0,Potatoes,171813,140423.0
2000,Brazil,18.01,1761.0,"Rice, paddy",30382,140423.0
2000,Brazil,18.01,1761.0,Sorghum,15013,140423.0
2000,Brazil,18.01,1761.0,Soybeans,24033,140423.0
2000,Brazil,18.01,1761.0,Sweet potatoes,110351,140423.0
2000,Brazil,18.01,1761.0,Wheat,15156,140423.0
2000,Brazil,18.01,1761.0,Yams,91522,140423.0
2000,Brazil,27.5,1761.0,Cassava,134815,140423.0
2000,Brazil,27.5,1761.0,Maize,27182,140423.0
2000,Brazil,27.5,1761.0,Potatoes,171813,140423.0
2000,Brazil,27.5,1761.0,"Rice, paddy",30382,140423.0
2000,Brazil,27.5,1761.0,Sorghum,15013,140423.0
2000,Brazil,27.5,1761.0,Soybeans,24033,140423.0
2000,Brazil,27.5,1761.0,Sweet potatoes,110351,140423.0
2000,Brazil,27.5,1761.0,Wheat,15156,140423.0
2000,Brazil,27.5,1761.0,Yams,91522,140423.0
2000,Brazil,20.32,1761.0,Cassava,134815,140423.0
2000,Brazil,20.32,1761.0,Maize,27182,140423.0
2000,Brazil,20.32,1761.0,Potatoes,171813,140423.0
2000,Brazil,20.32,1761.0,"Rice, paddy",30382,140423.0
2000,Brazil,20.32,1761.0,Sorghum,15013,140423.0
2000,Brazil,20.32,1761.0,Soybeans,24033,140423.0
2000,Brazil,20.32,1761.0,Sweet potatoes,110351,140423.0
2000,Brazil,20.32,1761.0,Wheat,15156,140423.0
2000,Brazil,20.32,1761.0,Yams,91522,140423.0
2000,Brazil,26.82,1761.0,Cassava,134815,140423.0
2000,Brazil,26.82,1761.0,Maize,27182,140423.0
2000,Brazil,26.82,1761.0,Potatoes,171813,140423.0
2000,Brazil,26.82,1761.0,"Rice, paddy",30382,140423.0
2000,Brazil,26.82,1761.0,Sorghum,15013,140423.0
2000,Brazil,26.82,1761.0,Soybeans,24033,140423.0
2000,Brazil,26.82,1761.0,Sweet potatoes,110351,140423.0
2000,Brazil,26.82,1761.0,Wheat,15156,140423.0
2000,Brazil,26.82,1761.0,Yams,91522,140423.0
2000,Brazil,18.65,1761.0,Cassava,134815,140423.0
2000,Brazil,18.65,1761.0,Maize,27182,140423.0
2000,Brazil,18.65,1761.0,Potatoes,171813,140423.0
2000,Brazil,18.65,1761.0,"Rice, paddy",30382,140423.0
2000,Brazil,18.65,1761.0,Sorghum,15013,140423.0
2000,Brazil,18.65,1761.0,Soybeans,24033,140423.0
2000,Brazil,18.65,1761.0,Sweet potatoes,110351,140423.0
2000,Brazil,18.65,1761.0,Wheat,15156,140423.0
2000,Brazil,18.65,1761.0,Yams,91522,140423.0
2000,Brazil,25.71,1761.0,Cassava,134815,140423.0
2000,Brazil,25.71,1761.0,Maize,27182,140423.0
2000,Brazil,25.71,1761.0,Potatoes,171813,140423.0
2000,Brazil,25.71,1761.0,"Rice, paddy",30382,140423.0
2000,Brazil,25.71,1761.0,Sorghum,15013,140423.0
2000,Brazil,25.71,1761.0,Soybeans,24033,140423.0
2000,Brazil,25.71,1761.0,Sweet potatoes,110351,140423.0
2000,Brazil,25.71,1761.0,Wheat,15156,140423.0
2000,Brazil,25.71,1761.0,Yams,91522,140423.0
2000,Brazil,24.36,1761.0,Cassava,134815,140423.0
2000,Brazil,24.36,1761.0,Maize,27182,140423.0
2000,Brazil,24.36,1761.0,Potatoes,171813,140423.0
2000,Brazil,24.36,1761.0,"Rice, paddy",30382,140423.0
2000,Brazil,24.36,1761.0,Sorghum,15013,140423.0
2000,Brazil,24.36,1761.0,Soybeans,24033,140423.0
2000,Brazil,24.36,1761.0,Sweet potatoes,110351,140423.0
2000,Brazil,24.36,1761.0,Wheat,15156,140423.0
2000,Brazil,24.36,1761.0,Yams,91522,140423.0
2000,Brazil,25.35,1761.0,Cassava,134815,140423.0
2000,Brazil,25.35,1761.0,Maize,27182,140423.0
2000,Brazil,25.35,1761.0,Potatoes,171813,140423.0
2000,Brazil,25.35,1761.0,"Rice, paddy",30382,140423.0
2000,Brazil,25.35,1761.0,Sorghum,15013,140423.0
2000,Brazil,25.35,1761.0,Soybeans,24033,140423.0
2000,Brazil,25.35,1761.0,Sweet potatoes,110351,140423.0
2000,Brazil,25.35,1761.0,Wheat,15156,140423.0
2000,Brazil,25.35,1761.0,Yams,91522,140423.0
2001,Brazil,22.14,1761.0,Cassava,135418,151523.0
2001,Brazil,22.14,1761.0,Maize,34019,151523.0
2001,Brazil,22.14,1761.0,Potatoes,184997,151523.0
2001,Brazil,22.14,1761.0,"Rice, paddy",32405,151523.0
2001,Brazil,22.14,1761.0,Sorghum,18654,151523.0
2001,Brazil,22.14,1761.0,Soybeans,27105,151523.0
2001,Brazil,22.14,1761.0,Sweet potatoes,113496,151523.0
2001,Brazil,22.14,1761.0,Wheat,19488,151523.0
2001,Brazil,22.14,1761.0,Yams,90385,151523.0
2001,Brazil,20.96,1761.0,Cassava,135418,151523.0
2001,Brazil,20.96,1761.0,Maize,34019,151523.0
2001,Brazil,20.96,1761.0,Potatoes,184997,151523.0
2001,Brazil,20.96,1761.0,"Rice, paddy",32405,151523.0
2001,Brazil,20.96,1761.0,Sorghum,18654,151523.0
2001,Brazil,20.96,1761.0,Soybeans,27105,151523.0
2001,Brazil,20.96,1761.0,Sweet potatoes,113496,151523.0
2001,Brazil,20.96,1761.0,Wheat,19488,151523.0
2001,Brazil,20.96,1761.0,Yams,90385,151523.0
2001,Brazil,18.67,1761.0,Cassava,135418,151523.0
2001,Brazil,18.67,1761.0,Maize,34019,151523.0
2001,Brazil,18.67,1761.0,Potatoes,184997,151523.0
2001,Brazil,18.67,1761.0,"Rice, paddy",32405,151523.0
2001,Brazil,18.67,1761.0,Sorghum,18654,151523.0
2001,Brazil,18.67,1761.0,Soybeans,27105,151523.0
2001,Brazil,18.67,1761.0,Sweet potatoes,113496,151523.0
2001,Brazil,18.67,1761.0,Wheat,19488,151523.0
2001,Brazil,18.67,1761.0,Yams,90385,151523.0
2001,Brazil,18.67,1761.0,Cassava,135418,151523.0
2001,Brazil,18.67,1761.0,Maize,34019,151523.0
2001,Brazil,18.67,1761.0,Potatoes,184997,151523.0
2001,Brazil,18.67,1761.0,"Rice, paddy",32405,151523.0
2001,Brazil,18.67,1761.0,Sorghum,18654,151523.0
2001,Brazil,18.67,1761.0,Soybeans,27105,151523.0
2001,Brazil,18.67,1761.0,Sweet potatoes,113496,151523.0
2001,Brazil,18.67,1761.0,Wheat,19488,151523.0
2001,Brazil,18.67,1761.0,Yams,90385,151523.0
2001,Brazil,27.69,1761.0,Cassava,135418,151523.0
2001,Brazil,27.69,1761.0,Maize,34019,151523.0
2001,Brazil,27.69,1761.0,Potatoes,184997,151523.0
2001,Brazil,27.69,1761.0,"Rice, paddy",32405,151523.0
2001,Brazil,27.69,1761.0,Sorghum,18654,151523.0
2001,Brazil,27.69,1761.0,Soybeans,27105,151523.0
2001,Brazil,27.69,1761.0,Sweet potatoes,113496,151523.0
2001,Brazil,27.69,1761.0,Wheat,19488,151523.0
2001,Brazil,27.69,1761.0,Yams,90385,151523.0
2001,Brazil,20.96,1761.0,Cassava,135418,151523.0
2001,Brazil,20.96,1761.0,Maize,34019,151523.0
2001,Brazil,20.96,1761.0,Potatoes,184997,151523.0
2001,Brazil,20.96,1761.0,"Rice, paddy",32405,151523.0
2001,Brazil,20.96,1761.0,Sorghum,18654,151523.0
